@relation TravelDestinations

@attribute price numeric
@attribute temperature numeric
@attribute popularity numeric
@attribute beach {0, 1}
@attribute mountain {0, 1}
@attribute jungle {0, 1}
@attribute desert {0, 1}
@attribute historic {0, 1}
@attribute cultural {0, 1}
@attribute gastronomic {0, 1}
@attribute night_life {0, 1}
@attribute eco_turism {0, 1}
@attribute adventure {0, 1}
@attribute clase {'Bogota', 'Medellin', 'Monteria', 'Pereira', 'Cali', 'Barranquilla', 'Narino', 'Bucaramanga', 'Armenia', 'Nueva York', 'Chicago', 'Miami', 'Los Angeles', 'Londres', 'Manchester', 'Edinburgo', 'Cancun', 'Ottawa', 'Paris', 'Roma', 'Sidney'}

@data
141,21,4,0,0,1,0,0,0,0,0,1,0,'Armenia'
102,23,5,0,1,0,0,0,0,0,0,1,1,'Armenia'
508,12,9,0,0,0,0,1,0,1,0,0,0,'Nueva York'
555,10,8,0,0,0,0,1,0,1,1,0,0,'Nueva York'
483,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
601,8,7,0,0,0,0,1,1,1,1,0,0,'Nueva York'
525,11,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
503,12,9,0,0,0,0,0,1,1,0,0,0,'Nueva York'
550,10,8,0,0,0,0,1,1,0,1,0,0,'Nueva York'
487,14,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
604,8,7,0,0,0,0,1,1,1,0,0,0,'Nueva York'
520,11,8,0,0,0,0,0,1,1,1,0,0,'Nueva York'
500,12,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
550,10,8,0,0,0,0,1,1,0,1,0,0,'Nueva York'
480,14,9,0,0,0,0,0,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,1,0,1,0,0,'Nueva York'
521,11,8,0,0,0,0,0,1,1,0,0,0,'Nueva York'
507,12,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
551,10,8,0,0,0,0,1,0,1,1,0,0,'Nueva York'
482,14,9,0,0,0,0,0,1,1,1,0,0,'Nueva York'
607,8,7,0,0,0,0,1,1,1,1,0,0,'Nueva York'
524,11,8,0,0,0,0,0,1,0,0,0,0,'Nueva York'
507,12,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
553,10,8,0,0,0,0,0,0,0,1,0,0,'Nueva York'
489,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,0,0,1,0,0,'Nueva York'
521,11,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
502,12,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
550,10,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
488,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,0,0,1,0,0,'Nueva York'
522,11,8,0,0,0,0,0,1,1,0,0,0,'Nueva York'
508,12,9,0,0,0,0,1,0,1,0,0,0,'Nueva York'
555,10,8,0,0,0,0,1,0,1,1,0,0,'Nueva York'
483,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
601,8,7,0,0,0,0,1,1,1,1,0,0,'Nueva York'
525,11,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
503,12,9,0,0,0,0,0,1,1,0,0,0,'Nueva York'
550,10,8,0,0,0,0,1,1,0,1,0,0,'Nueva York'
487,14,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
604,8,7,0,0,0,0,1,1,1,0,0,0,'Nueva York'
520,11,8,0,0,0,0,0,1,1,1,0,0,'Nueva York'
500,12,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
550,10,8,0,0,0,0,1,1,0,1,0,0,'Nueva York'
480,14,9,0,0,0,0,0,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,1,0,1,0,0,'Nueva York'
521,11,8,0,0,0,0,0,1,1,0,0,0,'Nueva York'
507,12,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
551,10,8,0,0,0,0,1,0,1,1,0,0,'Nueva York'
482,14,9,0,0,0,0,0,1,1,1,0,0,'Nueva York'
607,8,7,0,0,0,0,1,1,1,1,0,0,'Nueva York'
524,11,8,0,0,0,0,0,1,0,0,0,0,'Nueva York'
507,12,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
553,10,8,0,0,0,0,0,0,0,1,0,0,'Nueva York'
489,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,0,0,1,0,0,'Nueva York'
521,11,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
502,12,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
550,10,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
488,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,0,0,1,0,0,'Nueva York'
522,11,8,0,0,0,0,0,1,1,0,0,0,'Nueva York'
508,12,9,0,0,0,0,1,0,1,0,0,0,'Nueva York'
555,10,8,0,0,0,0,1,0,1,1,0,0,'Nueva York'
483,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
601,8,7,0,0,0,0,1,1,1,1,0,0,'Nueva York'
525,11,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
503,12,9,0,0,0,0,0,1,1,0,0,0,'Nueva York'
550,10,8,0,0,0,0,1,1,0,1,0,0,'Nueva York'
487,14,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
604,8,7,0,0,0,0,1,1,1,0,0,0,'Nueva York'
520,11,8,0,0,0,0,0,1,1,1,0,0,'Nueva York'
500,12,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
550,10,8,0,0,0,0,1,1,0,1,0,0,'Nueva York'
480,14,9,0,0,0,0,0,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,1,0,1,0,0,'Nueva York'
521,11,8,0,0,0,0,0,1,1,0,0,0,'Nueva York'
507,12,9,0,0,0,0,1,0,1,1,0,0,'Nueva York'
551,10,8,0,0,0,0,1,0,1,1,0,0,'Nueva York'
482,14,9,0,0,0,0,0,1,1,1,0,0,'Nueva York'
607,8,7,0,0,0,0,1,1,1,1,0,0,'Nueva York'
524,11,8,0,0,0,0,0,1,0,0,0,0,'Nueva York'
507,12,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
553,10,8,0,0,0,0,0,0,0,1,0,0,'Nueva York'
489,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,0,0,1,0,0,'Nueva York'
521,11,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
502,12,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
550,10,8,0,0,0,0,0,1,0,1,0,0,'Nueva York'
488,14,9,0,0,0,0,1,1,1,1,0,0,'Nueva York'
600,8,7,0,0,0,0,1,0,0,1,0,0,'Nueva York'
522,11,8,0,0,0,0,0,1,1,0,0,0,'Nueva York'
458,8,7,0,0,0,0,1,0,0,0,0,0,'Chicago'
482,6,8,0,0,0,0,1,1,1,1,0,0,'Chicago'
425,10,7,0,0,0,0,0,1,0,1,0,0,'Chicago'
500,5,6,0,0,0,0,1,1,1,1,0,0,'Chicago'
409,9,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
451,8,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
483,6,8,0,0,0,0,1,0,0,1,0,0,'Chicago'
425,10,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
503,5,6,0,0,0,0,0,1,0,1,0,0,'Chicago'
409,9,7,0,0,0,0,1,0,1,0,0,0,'Chicago'
450,8,7,0,0,0,0,0,1,1,0,0,0,'Chicago'
480,6,8,0,0,0,0,1,1,1,0,0,0,'Chicago'
420,10,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
503,5,6,0,0,0,0,1,0,1,1,0,0,'Chicago'
400,9,7,0,0,0,0,1,1,1,0,0,0,'Chicago'
450,8,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
482,6,8,0,0,0,0,1,0,1,1,0,0,'Chicago'
420,10,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
504,5,6,0,0,0,0,0,1,1,1,0,0,'Chicago'
401,9,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
456,8,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
481,6,8,0,0,0,0,0,1,0,0,0,0,'Chicago'
420,10,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
502,5,6,0,0,0,0,1,1,1,1,0,0,'Chicago'
400,9,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
450,8,7,0,0,0,0,0,1,0,1,0,0,'Chicago'
480,6,8,0,0,0,0,1,1,0,1,0,0,'Chicago'
420,10,7,0,0,0,0,0,1,1,1,0,0,'Chicago'
486,5,6,0,0,0,0,1,1,0,1,0,0,'Chicago'
408,9,7,0,0,0,0,1,1,0,0,0,0,'Chicago'
458,8,7,0,0,0,0,1,0,0,0,0,0,'Chicago'
482,6,8,0,0,0,0,1,1,1,1,0,0,'Chicago'
425,10,7,0,0,0,0,0,1,0,1,0,0,'Chicago'
500,5,6,0,0,0,0,1,1,1,1,0,0,'Chicago'
409,9,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
451,8,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
483,6,8,0,0,0,0,1,0,0,1,0,0,'Chicago'
425,10,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
503,5,6,0,0,0,0,0,1,0,1,0,0,'Chicago'
409,9,7,0,0,0,0,1,0,1,0,0,0,'Chicago'
450,8,7,0,0,0,0,0,1,1,0,0,0,'Chicago'
480,6,8,0,0,0,0,1,1,1,0,0,0,'Chicago'
420,10,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
503,5,6,0,0,0,0,1,0,1,1,0,0,'Chicago'
400,9,7,0,0,0,0,1,1,1,0,0,0,'Chicago'
450,8,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
482,6,8,0,0,0,0,1,0,1,1,0,0,'Chicago'
420,10,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
504,5,6,0,0,0,0,0,1,1,1,0,0,'Chicago'
401,9,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
456,8,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
481,6,8,0,0,0,0,0,1,0,0,0,0,'Chicago'
420,10,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
502,5,6,0,0,0,0,1,1,1,1,0,0,'Chicago'
400,9,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
450,8,7,0,0,0,0,0,1,0,1,0,0,'Chicago'
480,6,8,0,0,0,0,1,1,0,1,0,0,'Chicago'
420,10,7,0,0,0,0,0,1,1,1,0,0,'Chicago'
486,5,6,0,0,0,0,1,1,0,1,0,0,'Chicago'
408,9,7,0,0,0,0,1,1,0,0,0,0,'Chicago'
458,8,7,0,0,0,0,1,0,0,0,0,0,'Chicago'
482,6,8,0,0,0,0,1,1,1,1,0,0,'Chicago'
425,10,7,0,0,0,0,0,1,0,1,0,0,'Chicago'
500,5,6,0,0,0,0,1,1,1,1,0,0,'Chicago'
409,9,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
451,8,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
483,6,8,0,0,0,0,1,0,0,1,0,0,'Chicago'
425,10,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
503,5,6,0,0,0,0,0,1,0,1,0,0,'Chicago'
409,9,7,0,0,0,0,1,0,1,0,0,0,'Chicago'
450,8,7,0,0,0,0,0,1,1,0,0,0,'Chicago'
480,6,8,0,0,0,0,1,1,1,0,0,0,'Chicago'
420,10,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
503,5,6,0,0,0,0,1,0,1,1,0,0,'Chicago'
400,9,7,0,0,0,0,1,1,1,0,0,0,'Chicago'
450,8,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
482,6,8,0,0,0,0,1,0,1,1,0,0,'Chicago'
420,10,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
504,5,6,0,0,0,0,0,1,1,1,0,0,'Chicago'
401,9,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
456,8,7,0,0,0,0,1,1,1,1,0,0,'Chicago'
481,6,8,0,0,0,0,0,1,0,0,0,0,'Chicago'
420,10,7,0,0,0,0,1,1,0,1,0,0,'Chicago'
502,5,6,0,0,0,0,1,1,1,1,0,0,'Chicago'
400,9,7,0,0,0,0,1,0,1,1,0,0,'Chicago'
450,8,7,0,0,0,0,0,1,0,1,0,0,'Chicago'
480,6,8,0,0,0,0,1,1,0,1,0,0,'Chicago'
420,10,7,0,0,0,0,0,1,1,1,0,0,'Chicago'
486,5,6,0,0,0,0,1,1,0,1,0,0,'Chicago'
408,9,7,0,0,0,0,1,1,0,0,0,0,'Chicago'
351,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
405,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
300,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
384,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
320,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
308,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
385,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
322,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
406,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
300,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
380,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
327,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
352,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
408,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
307,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
386,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
323,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
301,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
382,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
327,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
359,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
303,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
385,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
329,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
351,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
405,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
300,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
384,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
320,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
308,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
385,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
322,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
406,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
300,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
380,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
327,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
352,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
408,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
307,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
386,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
323,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
301,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
382,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
327,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
359,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
303,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
385,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
329,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
351,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
405,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
300,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
384,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
320,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
308,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
385,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
322,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
406,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
300,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
380,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
327,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
352,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
408,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
307,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
386,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
323,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
350,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
301,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
382,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
327,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
359,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
402,24,7,1,0,0,0,0,1,1,1,0,0,'Miami'
303,26,8,1,0,0,0,0,1,1,1,0,0,'Miami'
385,23,7,1,0,0,0,0,1,1,1,0,0,'Miami'
329,25,8,1,0,0,0,0,1,1,1,0,0,'Miami'
604,20,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
652,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
551,22,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
702,16,7,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
586,19,8,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
606,20,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
659,18,9,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
701,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
588,19,8,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
603,20,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
650,18,9,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
700,16,7,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
582,19,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
604,20,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
651,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
552,22,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
700,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
580,19,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
600,20,8,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
650,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
556,22,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
702,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
581,19,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
602,20,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
654,18,9,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
707,16,7,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
586,19,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
604,20,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
652,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
551,22,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
702,16,7,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
586,19,8,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
606,20,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
659,18,9,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
701,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
588,19,8,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
603,20,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
650,18,9,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
700,16,7,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
582,19,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
604,20,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
651,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
552,22,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
700,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
580,19,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
600,20,8,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
650,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
556,22,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
702,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
581,19,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
602,20,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
654,18,9,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
707,16,7,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
586,19,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
604,20,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
652,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
551,22,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
702,16,7,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
586,19,8,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
606,20,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
659,18,9,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
701,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
588,19,8,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
603,20,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
650,18,9,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
700,16,7,1,0,0,0,0,0,0,1,0,0,'Los Angeles'
582,19,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
604,20,8,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
651,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
552,22,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
700,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
580,19,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
600,20,8,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
650,18,9,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
556,22,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
702,16,7,1,0,0,0,0,1,1,0,0,0,'Los Angeles'
581,19,8,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
602,20,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
654,18,9,1,0,0,0,0,1,1,1,0,0,'Los Angeles'
550,22,8,1,0,0,0,0,1,0,0,0,0,'Los Angeles'
707,16,7,1,0,0,0,0,0,1,1,0,0,'Los Angeles'
586,19,8,1,0,0,0,0,1,0,1,0,0,'Los Angeles'
706,10,9,0,0,0,0,0,1,1,0,0,0,'Londres'
752,8,8,0,0,0,0,1,0,1,1,0,0,'Londres'
650,12,9,0,0,0,0,1,0,0,1,0,0,'Londres'
800,6,7,0,0,0,0,1,1,0,1,0,0,'Londres'
680,9,8,0,0,0,0,1,0,1,1,0,0,'Londres'
706,10,9,0,0,0,0,1,1,0,1,0,0,'Londres'
750,8,8,0,0,0,0,1,0,1,1,0,0,'Londres'
655,12,9,0,0,0,0,1,1,0,1,0,0,'Londres'
803,6,7,0,0,0,0,0,1,1,1,0,0,'Londres'
680,9,8,0,0,0,0,0,1,0,1,0,0,'Londres'
708,10,9,0,0,0,0,0,1,0,1,0,0,'Londres'
754,8,8,0,0,0,0,1,1,0,1,0,0,'Londres'
657,12,9,0,0,0,0,0,1,0,1,0,0,'Londres'
806,6,7,0,0,0,0,1,1,0,1,0,0,'Londres'
689,9,8,0,0,0,0,0,1,1,0,0,0,'Londres'
708,10,9,0,0,0,0,1,0,0,0,0,0,'Londres'
757,8,8,0,0,0,0,1,1,1,1,0,0,'Londres'
650,12,9,0,0,0,0,0,1,1,0,0,0,'Londres'
807,6,7,0,0,0,0,1,0,1,1,0,0,'Londres'
683,9,8,0,0,0,0,1,1,1,1,0,0,'Londres'
701,10,9,0,0,0,0,1,1,1,1,0,0,'Londres'
750,8,8,0,0,0,0,1,1,0,0,0,0,'Londres'
653,12,9,0,0,0,0,0,1,1,1,0,0,'Londres'
808,6,7,0,0,0,0,1,0,1,1,0,0,'Londres'
684,9,8,0,0,0,0,1,1,0,1,0,0,'Londres'
700,10,9,0,0,0,0,0,1,1,1,0,0,'Londres'
750,8,8,0,0,0,0,1,1,0,1,0,0,'Londres'
650,12,9,0,0,0,0,1,1,0,0,0,0,'Londres'
804,6,7,0,0,0,0,0,1,1,1,0,0,'Londres'
688,9,8,0,0,0,0,1,0,1,1,0,0,'Londres'
706,10,9,0,0,0,0,0,1,1,0,0,0,'Londres'
752,8,8,0,0,0,0,1,0,1,1,0,0,'Londres'
650,12,9,0,0,0,0,1,0,0,1,0,0,'Londres'
800,6,7,0,0,0,0,1,1,0,1,0,0,'Londres'
680,9,8,0,0,0,0,1,0,1,1,0,0,'Londres'
706,10,9,0,0,0,0,1,1,0,1,0,0,'Londres'
750,8,8,0,0,0,0,1,0,1,1,0,0,'Londres'
655,12,9,0,0,0,0,1,1,0,1,0,0,'Londres'
803,6,7,0,0,0,0,0,1,1,1,0,0,'Londres'
680,9,8,0,0,0,0,0,1,0,1,0,0,'Londres'
708,10,9,0,0,0,0,0,1,0,1,0,0,'Londres'
754,8,8,0,0,0,0,1,1,0,1,0,0,'Londres'
657,12,9,0,0,0,0,0,1,0,1,0,0,'Londres'
806,6,7,0,0,0,0,1,1,0,1,0,0,'Londres'
689,9,8,0,0,0,0,0,1,1,0,0,0,'Londres'
708,10,9,0,0,0,0,1,0,0,0,0,0,'Londres'
757,8,8,0,0,0,0,1,1,1,1,0,0,'Londres'
